Sr no	Locus name	Minimum	Maximum	Product	Chromosome	Physical Map Position	Component SSRs	Overlaps	Duplicates
5793	SB5117	59473916	59474157	241	9	59.4739			
5794	SB5118	59479972	59480103	131	9	59.4800			
5795	SB5120	59493779	59494011	232	9	59.4938			
5796	SB5121	59502851	59503096	245	9	59.5029			
5797	SB5122	59504460	59504747	287	9	59.5045			
5798	SB5123	59515351	59515596	245	9	59.5154			
5799	Xiabtp458	59531255	59531435	180	9	59.5313			
5800	SB5124	59533000	59533215	215	9	59.5330			
5801	SB5126	59543616	59543882	266	9	59.5436			
5802	SB5127	32158	32452	294	10	0.0322	2 SSRs including that detected by Xisep0604/Xiabtp282	Overlap with Xisep0604 and Xiabtp282 	
5803	Xisep0604	32224	32470	246	10	0.0322	SSR segment included in SB5127	Overlap with SB5127 and Xiabtp282	Similar to Xiabtp282
5804	Xiabtp282	32225	32479	254	10	0.0322	SSR segment included in SB5127	Overlap with SB5127 and Xisep0604	Similar to Xisep0604
5805	SB5128	134453	134602	149	10	0.1345			
5806	Xiabtp178	154153	154420	267	10	0.1542			
5807	SB5129	157890	158030	140	10	0.1579	SSR segment included in Xiabtp187	Overlap with Xiabtp187	
5808	Xiabtp187	157914	158160	246	10	0.1579	2 SSRs including that detected by SB5129	Overlap with SB5129	
5809	SB5130	162788	163016	228	10	0.1628		Overlap with Xisep0613 and Xiabtp437	Similar to Xisep0613 and Xiabtp437
5810	Xisep0613	162800	163014	214	10	0.1628		Overlap with SB5130 and Xiabtp437	Similar to SB5130 and Xiabtp437
5811	Xiabtp437	162800	163029	229	10	0.1628		Overlap with SB5130 and Xisep0613	Similar to SB5130 and Xisep0613
5812	Xcup49	233463	233613	150	10	0.2335		Overlap with SB5131	
5813	SB5131	233582	233857	275	10	0.2336		Overlap with Xcup49	
5814	Xcup50	233942	234091	149	10	0.2339			
5815	SB5132	259874	260138	264	10	0.2599			
5816	SB5133	260993	261199	206	10	0.2610			
5817	SB5134	267114	267368	254	10	0.2671			
5818	SB5135	271577	271865	288	10	0.2716			
5819	SB5137	312356	312537	181	10	0.3124			
5820	SB5139	421657	421931	274	10	0.4217			
5821	SB5140	443312	443550	238	10	0.4433			
5822	SB5141	448290	448589	299	10	0.4483			
5823	SB5142	450159	450365	206	10	0.4502			
5824	SB5143	500532	500826	294	10	0.5005			
5825	SB5144	613215	613384	169	10	0.6132			
5826	SB5145	721662	721796	134	10	0.7217			
5827	SB5146	945291	945473	182	10	0.9453			
5828	SB5147	957980	958212	232	10	0.9580			
5829	SB5148	996093	996340	247	10	0.9961			
5830	SB5149	1002564	1002778	214	10	1.0026			
5831	SB5150	1044431	1044673	242	10	1.0444		Overlap with Xisep1225 and Xiabtp256	
5832	Xisep1225	1044458	1044657	199	10	1.0445		Overlap with SB5150 and Xiabtp256 	Same as Xiabtp256
5833	Xiabtp256	1044458	1044657	199	10	1.0445		Overlap with SB5150 and Xisep1225	Same as Xisep1225
5834	SB5151	1048824	1049079	255	10	1.0488			
5835	SB5152	1101616	1101874	258	10	1.1016			
5836	SB5153	1106636	1106935	299	10	1.1066			
5837	SB5154	1113374	1113494	120	10	1.1134			
5838	SB5155	1115746	1115973	227	10	1.1157			
5839	SB5156	1123923	1124207	284	10	1.1239			
5840	SB5157	1126168	1126402	234	10	1.1262	2 SSRs including that detected by XmSbCIR324	Overlap with XmSbCIR324	
5841	XmSbCIR324	1126169	1126268	99	10	1.1262	SSR segment included in SB5157	Overlap with SB5157	
5842	SB5158	1133066	1133362	296	10	1.1331			
5843	SB5159	1161965	1162184	219	10	1.1620			
5844	SB5160	1202630	1202803	173	10	1.2026			
5845	SB5161	1215598	1215701	103	10	1.2156			
5846	SB5162	1219865	1220164	299	10	1.2199			
5847	Xcup42	1221346	1221485	139	10	1.2213			
5848	SB5163	1224516	1224780	264	10	1.2245			
5849	SB5164	1237441	1237654	213	10	1.2374			
5850	SB5165	1268587	1268786	199	10	1.2686			
5851	SB5166	1280009	1280262	253	10	1.2800			
5852	Xisep0606	1296405	1296594	189	10	1.2964			
5853	SB5167	1377651	1377943	292	10	1.3777			
5854	SB5168	1399033	1399262	229	10	1.3990			
5855	SB5169	1399958	1400231	273	10	1.4000			
5856	SB5170	1418207	1418503	296	10	1.4182			
5857	SB5171	1507821	1507998	177	10	1.5078			
5858	SB5172	1508754	1508868	114	10	1.5088			
5859	SB5173	1510529	1510727	198	10	1.5105			
5860	SB5174	1608702	1608960	258	10	1.6087			
5861	SB5175	1623639	1623738	99	10	1.6236			
5862	SB5176	1624421	1624665	244	10	1.6244			
5863	SB5177	1699017	1699280	263	10	1.6990			
5864	SB5178	1703000	1703104	104	10	1.7030			
5865	SB5179	1733311	1733509	198	10	1.7333			
5866	SB5180	1763234	1763427	193	10	1.7632		Overlap with XmSbCIR331	
5867	XmSbCIR331	1763243	1763401	158	10	1.7632		Overlap with SB5180	
5868	SB5181	1764835	1765064	229	10	1.7648			
5869	SB5182	1781408	1781582	174	10	1.7814			
5870	SB5183	1781924	1782029	105	10	1.7819			
5871	SB5184	1794303	1794572	269	10	1.7943			
5872	SB5185	1817248	1817490	242	10	1.8172			
5873	SB5186	1852463	1852702	239	10	1.8525			
5874	SB5187	1991986	1992217	231	10	1.9920			
5875	Xisep0614	2107091	2107299	208	10	2.1071			
5876	SB5188	2121672	2121883	211	10	2.1217			
5877	SB5189	2167744	2167956	212	10	2.1677		Overlap with Xisep1138	
5878	Xisep1138	2167772	2167964	192	10	2.1678		Overlap with SB5189	
5879	SB5190	2237262	2237513	251	10	2.2373			
5880	SB5191	2238384	2238560	176	10	2.2384			
5881	SB5192	2238824	2239114	290	10	2.2388			
5882	SB5193	2240098	2240247	149	10	2.2401			
5883	SB5194	2244394	2244631	237	10	2.2444			
5884	SB5195	2394451	2394654	203	10	2.3945			
5885	SB5196	2409461	2409753	292	10	2.4095			
5886	SB5197	2411307	2411565	258	10	2.4113			
5887	SB5198	2415287	2415524	237	10	2.4153			
5888	SB5199	2470124	2470387	263	10	2.4701			
5889	SB5200	2482109	2482264	155	10	2.4821		Overlap with Xiabtp337	
5890	Xiabtp337	2482110	2482222	112	10	2.4821		Overlap with SB5200	
5891	SB5201	2583478	2583675	197	10	2.5835			
5892	Xisep0608	2587169	2587381	212	10	2.5872			
5893	SB5202	2592969	2593147	178	10	2.5930			
5894	SB5203	2593558	2593795	237	10	2.5936			
5895	SB5205	2650038	2650149	111	10	2.6500			
5896	SB5206	2824437	2824592	155	10	2.8244			
5897	SB5208	2959085	2959359	274	10	2.9591			
5898	Xiabtp162	2965857	2966107	250	10	2.9659			
5899	SB5209	3064733	3064978	245	10	3.0647			
5900	SB5210	3082137	3082329	192	10	3.0821			
5901	SB5211	3096201	3096303	102	10	3.0962			
5902	SB5212	3217413	3217512	99	10	3.2174			
5903	SB5213	3337150	3337443	293	10	3.3372			
5904	SB5214	3385034	3385193	159	10	3.3850			
5905	Xisep0620	3438280	3438471	191	10	3.4383			
5906	>ZCN15	3465410	3465640	230	10	3.4654			
5907	Xcup13	3499373	3499572	199	10	3.4994			
5908	SB5215	3533601	3533879	278	10	3.5336			
5909	SB5216	3556669	3556876	207	10	3.5567			
5910	SB5218	3805556	3805822	266	10	3.8056			
5911	SB5219	3895735	3895910	175	10	3.8957			
5912	SB5220	4002661	4002943	282	10	4.0027	2 SSRs including that detected by Xgpsb027	Overlap with Xgpsb027	
5913	Xgpsb027	4002698	4002870	172	10	4.0027	SSR segment included in SB5220	Overlap with SB5220	
5914	SB5221	4031115	4031400	285	10	4.0311			
5915	SB5222	4086884	4086985	101	10	4.0869			
5916	SB5223	4427420	4427640	220	10	4.4274			
5917	SB5224	4578069	4578342	273	10	4.5781			
5918	SB5225	4691847	4692143	296	10	4.6918			
5919	SB5226	4855448	4855746	298	10	4.8554			
5920	SB5227	4860691	4860846	155	10	4.8607			
5921	SB5228	4861812	4862032	220	10	4.8618			
5922	SB5229	4933980	4934250	270	10	4.9340			
5923	SB5230	5064938	5065212	274	10	5.0649			
5924	SB5231	5106614	5106744	130	10	5.1066			
5925	SB5233	5179368	5179666	298	10	5.1794			
5926	Xisep1124	5288576	5288802	226	10	5.2886			
5927	SB5234	5298388	5298624	236	10	5.2984			
5928	Xisep0650	5532556	5532815	259	10	5.5326			
5929	SB5235	5541193	5541391	198	10	5.5412			
5930	SB5236	5606217	5606467	250	10	5.6062			
5931	SB5237	5696711	5696952	241	10	5.6967			
5932	SB5238	5704607	5704885	278	10	5.7046			
5933	SB5239	5779331	5779494	163	10	5.7793			
5934	SB5240	5795483	5795702	219	10	5.7955			
5935	SB5241	5822058	5822304	246	10	5.8221			
5936	SB5242	5864991	5865138	147	10	5.8650			
5937	SB5243	5941571	5941787	216	10	5.9416			
5938	Xiabtp22	5990836	5990938	102	10	5.9908			
5939	SB5244	5992890	5993152	262	10	5.9929			
5940	SB5245	6143725	6144006	281	10	6.1437			
5941	SB5246	6200044	6200237	193	10	6.2000			
5942	SB5248	6236293	6236554	261	10	6.2363			
5943	SB5249	6330445	6330744	299	10	6.3304	2 SSRs including that detected by Xtxp480	Overlap with Xtxp480	
5944	Xtxp480	6330507	6330746	239	10	6.3305	SSR segment included in SB5249	Overlap with SB5249	
5945	SB5250	6386564	6386834	270	10	6.3866			
5946	SB5251	6424050	6424212	162	10	6.4241			
5947	SB5252	6514117	6514276	159	10	6.5141			
5948	SB5253	6529642	6529897	255	10	6.5296			
5949	SB5254	6566408	6566587	179	10	6.5664			
5950	Xiabtp104	6570330	6570530	200	10	6.5703			
5951	SB5255	6708334	6708625	291	10	6.7083	SSR segment included in Xiabtp198	Overlap with Xiabtp198	
5952	Xiabtp198	6708358	6708746	388	10	6.7084	2 SSRs including that detected by SB5255	Overlap with SB5255	
5953	Xisep0611	6731293	6731592	299	10	6.7313			
5954	SB5256	6764133	6764388	255	10	6.7641			
5955	Xtxp224	6906898	6907093	195	10	6.9069			
5956	SB5257	6965170	6965401	231	10	6.9652			
5957	SB5258	7019194	7019459	265	10	7.0192			
5958	SB5260	7213614	7213806	192	10	7.2136			
5959	SB5261	7466219	7466388	169	10	7.4662			
5960	SB5262	7494154	7494440	286	10	7.4942			
5961	SB5263	7517815	7518086	271	10	7.5178			
5962	SB5264	7558610	7558893	283	10	7.5586			
5963	SB5265	7736954	7737069	115	10	7.7370			
5964	SB5266	7793886	7794073	187	10	7.7939			
5965	Xisep0601	8047734	8047920	186	10	8.0477			
5966	SB5267	8192874	8193154	280	10	8.1929			
5967	SB5268	8386605	8386882	277	10	8.3866			
5968	SB5269	8445867	8446162	295	10	8.4459			
5969	SB5270	8495657	8495951	294	10	8.4957			
5970	SB5271	8500491	8500739	248	10	8.5005			
5971	SB5272	8523091	8523292	201	10	8.5231			
5972	SB5273	8564963	8565248	285	10	8.5650			
5973	SB5274	8593314	8593560	246	10	8.5933			
5974	Xisep0624	8594039	8594226	187	10	8.5940			
5975	SB5275	8865133	8865402	269	10	8.8651			
5976	Xisep0603	8915903	8916144	241	10	8.9159			
5977	SB5276	9137753	9137929	176	10	9.1378			
5978	SB5277	9254445	9254600	155	10	9.2544			
5979	Xisep0648	9276727	9276934	207	10	9.2767			
5980	SB5278	9326327	9326581	254	10	9.3263			
5981	SB5281	9459305	9459507	202	10	9.4593		Overlap with Xisep0627 and Xiabtp196	Similar to Xisep0627 and Xiabtp196
5982	Xisep0627	9459309	9459507	198	10	9.4593		Overlap with SB5281 and Xiabtp196	Same as Xiabtp196
5983	Xiabtp196	9459309	9459507	198	10	9.4593		Overlap with SB5281 and Xisep0627	Same as Xisep0627
5984	SB5282	9754825	9754939	114	10	9.7548			
5985	SB5283	9775443	9775675	232	10	9.7754			
5986	SB5284	9783554	9783771	217	10	9.7836			
5987	SB5285	9938500	9938775	275	10	9.9385			
5988	SB5286	10078884	10079173	289	10	10.0789			
5989	SB5287	10169280	10169511	231	10	10.1693			
5990	SB5288	10227161	10227409	248	10	10.2272			
5991	SB5289	10236065	10236344	279	10	10.2361			
5992	SB5290	10257511	10257804	293	10	10.2575			
5993	SB5292	10386064	10386356	292	10	10.3861			
5994	SB5293	10959471	10959763	292	10	10.9595			
5995	Xtxp309	10996433	10996915	482	10	10.9964			
5996	SB5295	11351558	11351660	102	10	11.3516			
5997	SB5296	11655603	11655773	170	10	11.6556			
5998	SB5297	12244013	12244180	167	10	12.2440			
5999	Xcup67	12275949	12276191	242	10	12.2759			
6000	SB5298	12544442	12544569	127	10	12.5444			
6001	SB4030	12664507	12664732	225	10	12.6645			
6002	SB5299	12886475	12886731	256	10	12.8865			
6003	SB5300	12910882	12911029	147	10	12.9109			
6004	SB5302	13528005	13528271	266	10	13.5280			
6005	SB5303	13867876	13868154	278	10	13.8679			
6006	SB5304	14017740	14017935	195	10	14.0177			
6007	SB5305	14180518	14180678	160	10	14.1805			
6008	SB5306	14397549	14397723	174	10	14.3975			
6009	SB5307	14686398	14686680	282	10	14.6864			
6010	Xiabtp392	14710614	14710792	178	10	14.7106			
6011	SB5308	14817111	14817375	264	10	14.8171			
6012	SB5309	14876331	14876564	233	10	14.8763			
6013	SB5312	17353594	17353885	291	10	17.3536			
6014	Xtxp337	17452483	17452630	147	10	17.4525			
6015	SB5313	17517662	17517953	291	10	17.5177			
6016	SB5314	17632337	17632623	286	10	17.6323			
6017	Xisep0622	18098571	18098778	207	10	18.0986			
6018	XmSbCIR283	18099761	18099903	142	10	18.0998		Overlap with SB5315	
6019	SB5315	18099765	18099931	166	10	18.0998		Overlap with XmSbCIR283	
6020	SB5316	19736017	19736303	286	10	19.7360			
6021	SB5317	19948389	19948581	192	10	19.9484			
6022	SB5318	20159493	20159748	255	10	20.1595			
6023	>ZCN11	20515875	20516085	210	10	20.5159			
6024	SB5320	21990959	21991096	137	10	21.9910			
6025	SB5322	22837450	22837719	269	10	22.8375			
6026	SB5324	24263902	24264071	169	10	24.2639			
6027	SB3447	27793103	27793273	170	10	27.7931			
6028	SB5325	34673400	34673591	191	10	34.6734			
6029	SB5326	36283377	36283638	261	10	36.2834			
6030	SB5327	38029469	38029751	282	10	38.0295			
6031	SB5329	41184605	41184836	231	10	41.1846			
6032	SB5331	42881041	42881146	105	10	42.8810			
6033	SB5332	43474306	43474574	268	10	43.4743			
6034	SB5333	43616450	43616688	238	10	43.6165			
6035	SB5334	43830397	43830523	126	10	43.8304			
6036	SB5335	44184087	44184349	262	10	44.1841			
6037	SB5336	44298397	44298585	188	10	44.2984			
6038	SB5337	44446360	44446646	286	10	44.4464			
6039	SB5338	45832437	45832729	292	10	45.8324			
6040	SB5339	45854264	45854550	286	10	45.8543			
6041	SB5340	45860692	45860873	181	10	45.8607			
6042	SB5341	46160258	46160438	180	10	46.1603			
6043	Xisep0621	46547758	46547966	208	10	46.5478			
6044	SB5342	46560392	46560676	284	10	46.5604			
6045	SB5343	46794776	46794960	184	10	46.7948			
6046	SB5344	47125149	47125261	112	10	47.1251			
6047	>SvertiC4PEPC	47131307	47131789	482	10	47.1313	Includes SSR fragment of PEPCAA 		
6048	PEPCAA	47131739	47131950	211	10	47.1317	SSR segment included in >SvertiC4PEPC gene		
6049	>Svul_C4	47132397	47133398	1001	10	47.1324			
6050	>Sverti_pepc	47132935	47133398	463	10	47.1329			
6051	Xtxp129	47137162	47137342	180	10	47.1372			
6052	SB5346	47231136	47231313	177	10	47.2311			
6053	SB5347	47245676	47245942	266	10	47.2457			
6054	SB5350	48070425	48070682	257	10	48.0704			
6055	Xisep0625	48098023	48098190	167	10	48.0980			
6056	>ZCN26	48393099	48393358	259	10	48.3931			
6057	SB5351	48393674	48393876	202	10	48.3937			
6058	SB5353	48641643	48641910	267	10	48.6416			
6059	SB5354	48648604	48648809	205	10	48.6486			
6060	SB5355	48660028	48660327	299	10	48.6600			
6061	Xiabtp495	48662697	48662901	204	10	48.6627			
6062	SB5356	48736020	48736179	159	10	48.7360			
6063	SB5357	48780736	48780873	137	10	48.7807			
6064	SB5358	48931532	48931718	186	10	48.9315			
6065	SB5359	48935979	48936261	282	10	48.9360			
6066	SB5360	48938708	48938950	242	10	48.9387			
6067	SB5362	49046406	49046637	231	10	49.0464			
6068	SB5363	49245997	49246296	299	10	49.2460			
6069	Xisep0645	49279585	49279786	201	10	49.2796		Overlap with Xisep0626	
6070	Xisep0626	49279654	49279877	223	10	49.2797		Overlap with Xisep0645	
6071	Xtxp290	49296374	49296639	265	10	49.2964			
6072	SB5364	49558337	49558458	121	10	49.5583			
6073	SB5365	49589431	49589730	299	10	49.5894			
6074	SB5366	49649426	49649710	284	10	49.6494			
6075	SB5367	49660146	49660291	145	10	49.6601			
6076	SB5368	49672213	49672478	265	10	49.6722			
6077	SB5369	49673299	49673582	283	10	49.6733			
6078	SB5370	49807846	49808134	288	10	49.8078			
6079	SB5371	49891987	49892180	193	10	49.8920			
6080	Xisep0946	49893746	49893939	193	10	49.8937			
6081	SB5372	49938249	49938507	258	10	49.9382			
6082	SB5373	50043034	50043321	287	10	50.0430			
6083	SB5374	50151549	50151801	252	10	50.1515			
6084	SB5375	50285159	50285306	147	10	50.2852			
6085	SB5376	50285638	50285937	299	10	50.2856			
6086	Xiabtp261	50592604	50592807	203	10	50.5926			
6087	SB5377	50647796	50648053	257	10	50.6478			
6088	SB5378	50661403	50661700	297	10	50.6614			
6089	SB5379	50778289	50778542	253	10	50.7783			
6090	SB5380	50813022	50813277	255	10	50.8130			
6091	Xisep0911	51028486	51028688	202	10	51.0285			
6092	SB5381	51031525	51031667	142	10	51.0315			
6093	SB5382	51101867	51101996	129	10	51.1019			
6094	SB5383	51161084	51161301	217	10	51.1611			
6095	SB5384	51328271	51328552	281	10	51.3283			
6096	SB5386	51705158	51705433	275	10	51.7052			
6097	SB5387	51711394	51711657	263	10	51.7114			
6098	SB5388	51801689	51801970	281	10	51.8017			
6099	SB5389	51952884	51953069	185	10	51.9529			
6100	SB5390	51997236	51997528	292	10	51.9972			
6101	SB5391	52001568	52001721	153	10	52.0016			
6102	SB5392	52040492	52040639	147	10	52.0405			
6103	SB5393	52133074	52133367	293	10	52.1331			
6104	SB5394	52140266	52140558	292	10	52.1403			
6105	SB5395	52210992	52211234	242	10	52.2110			
6106	SB5396	52330881	52331011	130	10	52.3309			
6107	SB5397	52352342	52352584	242	10	52.3523			
6108	SB5398	52353378	52353638	260	10	52.3534			
6109	SB5399	52545844	52546107	263	10	52.5458			
6110	SB5400	52597719	52597905	186	10	52.5977			
6111	SB5401	52600574	52600723	149	10	52.6006			
6112	SB5402	52812993	52813204	211	10	52.8130			
6113	SB5403	52825096	52825311	215	10	52.8251			
6114	SB5405	52877296	52877550	254	10	52.8773			
6115	SB5406	52878303	52878493	190	10	52.8783			
6116	SB5407	52879814	52879956	142	10	52.8798			
6117	Xiabtp351	52900527	52900641	114	10	52.9005			
6118	SB5409	52921152	52921447	295	10	52.9212			
6119	Xisep0647	52921597	52921848	251	10	52.9216			
6120	SB5410	52944120	52944409	289	10	52.9441			
6121	>SbAAD40144	53038093	53039002	909	10	53.0381			
6122	SB5411	53049949	53050248	299	10	53.0499			
6123	SB5412	53173318	53173567	249	10	53.1733			
6124	SB5413	53205878	53206111	233	10	53.2059			
6125	SB5414	53246367	53246666	299	10	53.2464			
6126	SB5415	53395675	53395889	214	10	53.3957			
6127	SB5416	53456569	53456846	277	10	53.4566			
6128	SB5417	53623943	53624151	208	10	53.6239			
6129	SB5418	53675433	53675679	246	10	53.6754			
6130	SB5419	53682480	53682681	201	10	53.6825			
6131	Xiabtp131	53766669	53767146	477	10	53.7667			
6132	SB5420	53805059	53805251	192	10	53.8051			
6133	SB5421	53806329	53806448	119	10	53.8063			
6134	SB5422	53832162	53832277	115	10	53.8322			
6135	SB5423	53847596	53847705	109	10	53.8476			
6136	SB5424	53872976	53873098	122	10	53.8730			
6137	SB5425	53891105	53891237	132	10	53.8911			
6138	SB5426	53943105	53943311	206	10	53.9431			
6139	SB5427	53947958	53948203	245	10	53.9480			
6140	SB5428	53965796	53966026	230	10	53.9658			
6141	SB5429	53987096	53987356	260	10	53.9871			
6142	SB5431	54087399	54087661	262	10	54.0874			
6143	SB5432	54186686	54186921	235	10	54.1867			
6144	Xisep0634	54426626	54426829	203	10	54.4266			
6145	SB5433	54429604	54429872	268	10	54.4296		Overlap with Xiabtp294	
6146	Xiabtp294	54429608	54429829	221	10	54.4296		Overlap with SB5433	
6147	SB5434	54443635	54443822	187	10	54.4436			
6148	SB5435	54507161	54507294	133	10	54.5072	SSR segment included in Xgap001	Overlap with Xgap001	
6149	Xgap001	54507175	54507426	251	10	54.5072	2 SSRs including that detected by SB5435	Overlap with SB5435	
6150	SB5437	54608691	54608950	259	10	54.6087			
6151	SB5438	54745449	54745679	230	10	54.7454			
6152	SB5439	54774553	54774769	216	10	54.7746	2 SSRs including that detected by Xiabtp410	Overlap with Xiabtp410	
6153	Xiabtp410	54774554	54774675	121	10	54.7746	SSR segment included in SB5439	Overlap with SB5439	
6154	SB5440	54816532	54816783	251	10	54.8165			
6155	SB5441	54908239	54908519	280	10	54.9082			
6156	SB5442	54915160	54915456	296	10	54.9152			
6157	SB5443	54957387	54957654	267	10	54.9574			
6158	SB5444	54961884	54962152	268	10	54.9619			
6159	Xisep0643	55010617	55010830	213	10	55.0106			
6160	Xisep0124	55060873	55061052	179	10	55.0609			
6161	SB5445	55067653	55067839	186	10	55.0677			
6162	SB5446	55068379	55068677	298	10	55.0684			
6163	SB5447	55070868	55071037	169	10	55.0709			
6164	Xiabtp389	55112825	55113008	183	10	55.1128			
6165	SB5449	55121255	55121439	184	10	55.1213			
6166	SB5451	55144648	55144795	147	10	55.1446			
6167	SB5452	55170628	55170922	294	10	55.1706			
6168	XmSbCIR262	55323906	55324119	213	10	55.3239			
6169	SB5453	55369126	55369417	291	10	55.3691			
6170	SB5454	55378568	55378855	287	10	55.3786			
6171	SB5455	55380648	55380874	226	10	55.3806			
6172	SB5456	55380992	55381230	238	10	55.3810		Overlap with Xtxp320(phyB)	
6173	Xtxp320(phyB)	55381097	55381386	289	10	55.3811		Overlap with SB5456	
6174	SB5457	55386910	55387151	241	10	55.3869			
6175	SB5458	55413973	55414258	285	10	55.4140			
6176	SB5459	55429131	55429270	139	10	55.4291			
6177	Xiabtp502	55472448	55472662	214	10	55.4724			
6178	SB5460	55495274	55495458	184	10	55.4953			
6179	SB5461	55498072	55498247	175	10	55.4981		Overlap with Xiabtp152	
6180	Xiabtp152	55498151	55498445	294	10	55.4982		Overlap with SB5461	
6181	SB5462	55545823	55546047	224	10	55.5458			
6182	SB5464	55639128	55639263	135	10	55.6391			
